team_size,team_members_absent_same_period,team_critical_employees_absent,is_critical_period,duration_days,employee_seniority_months,absences_last_6_months,late_arrivals_last_30_days,approved_requests_last_year,rejected_requests_last_year,anomaly_score_last_30_days,days_until_period_end,start_date,approved,request_id,request_type,employee_id,employee_department,end_date
9,0,0,False,2,94,0,2,8,0,0.05395042735169251,12,2026-06-01,1,11016,CONGE,1022,Engineering,2026-06-02
8,7,2,False,11,6,5,9,3,3,0.6501288242716446,0,2026-05-28,0,11017,AUTORISATION,1076,Engineering,2026-06-07
8,7,2,False,6,14,11,2,2,5,0.7687211391071602,5,2026-05-19,0,11018,AUTORISATION,1153,Engineering,2026-05-24
7,0,0,False,2,87,0,2,7,1,0.11816286332966178,26,2026-06-06,1,11019,TELETRAVAIL,1112,Engineering,2026-06-07
11,0,0,False,3,66,1,2,5,0,0.3314462708468002,18,2026-05-29,1,11020,CONGE,1048,Engineering,2026-05-31
5,4,1,True,12,13,8,3,3,3,0.6934473905997001,2,2026-05-26,0,11021,TELETRAVAIL,1196,Support,2026-06-06
3,1,1,False,4,8,7,7,3,3,0.892618206419558,6,2026-05-27,0,11022,CONGE,1012,Finance,2026-05-30
7,3,2,True,10,24,10,3,0,3,0.916638379379247,2,2026-05-25,0,11023,TELETRAVAIL,1189,Sales,2026-06-03
11,0,0,False,1,67,0,0,7,1,0.22421489330660194,28,2026-05-29,1,11024,TELETRAVAIL,1036,Engineering,2026-05-29
5,0,0,False,5,89,0,0,4,0,0.15692339628300186,22,2026-06-27,1,11025,CONGE,1145,Operations,2026-07-01
6,3,2,True,4,9,10,6,1,2,0.7094289470469147,3,2026-05-21,0,11026,AUTORISATION,1112,Operations,2026-05-24
11,1,0,False,2,86,2,0,4,1,0.06868884691729238,17,2026-06-22,1,11027,CONGE,1188,Support,2026-06-23
11,1,0,False,1,27,0,2,4,0,0.054256707470344924,9,2026-06-23,1,11028,AUTORISATION,1194,Support,2026-06-23
6,1,1,True,5,53,5,0,5,2,0.4513757327551271,0,2026-05-29,1,11029,CONGE,1122,Sales,2026-06-02
6,4,2,True,9,23,6,3,0,5,0.8762564372533361,0,2026-05-23,0,11030,TELETRAVAIL,1040,Finance,2026-05-31
7,1,0,True,13,43,5,0,2,3,0.5027995272007049,6,2026-05-20,0,11031,TELETRAVAIL,1136,Finance,2026-06-01
4,2,2,False,9,22,10,2,2,3,0.7011383010468987,0,2026-05-26,0,11032,TELETRAVAIL,1113,Support,2026-06-03
3,1,2,False,14,27,4,8,0,5,0.5378803441162203,0,2026-05-22,0,11033,AUTORISATION,1028,Operations,2026-06-04
9,1,1,True,6,24,2,0,6,2,0.4675504038443833,9,2026-05-30,1,11034,TELETRAVAIL,1093,Operations,2026-06-04
10,1,0,False,5,52,3,0,4,1,0.25179983688082047,0,2026-06-27,1,11035,TELETRAVAIL,1168,Sales,2026-07-01
8,0,0,False,2,86,1,1,9,1,0.31369694117561314,28,2026-06-22,1,11036,AUTORISATION,1037,Finance,2026-06-23
5,3,1,False,6,22,10,5,2,2,0.8158679548939245,6,2026-05-25,0,11037,TELETRAVAIL,1132,Sales,2026-05-30
5,0,0,False,4,116,1,2,8,1,0.16066125862340572,13,2026-06-01,1,11038,AUTORISATION,1127,Support,2026-06-04
3,1,1,True,7,8,6,6,3,5,0.5621493925331927,1,2026-05-23,0,11039,TELETRAVAIL,1049,Finance,2026-05-29
4,2,1,True,10,16,11,8,0,4,0.6257402802366938,3,2026-05-26,0,11040,AUTORISATION,1054,Support,2026-06-04
6,0,0,False,1,114,2,2,5,0,0.2843492701171432,11,2026-06-14,1,11041,CONGE,1028,Support,2026-06-14
5,1,0,True,13,23,3,3,6,2,0.5130516530103058,6,2026-05-24,1,11042,CONGE,1027,Support,2026-06-05
6,0,0,False,3,56,3,1,9,0,0.10949064978493861,0,2026-06-23,1,11043,CONGE,1031,Sales,2026-06-25
11,1,0,False,5,81,3,1,7,0,0.26814594581489687,29,2026-05-30,1,11044,CONGE,1031,Engineering,2026-06-03
11,0,0,False,5,91,2,2,8,1,0.28773562619333165,9,2026-06-03,1,11045,AUTORISATION,1193,Support,2026-06-07
5,2,2,True,11,35,9,2,2,2,0.9071037715052819,6,2026-05-25,0,11046,TELETRAVAIL,1079,Support,2026-06-04
8,5,2,True,3,28,4,6,0,5,0.5954752846472685,6,2026-05-24,0,11047,TELETRAVAIL,1138,Finance,2026-05-26
7,1,0,True,12,39,4,2,5,1,0.5892242388298836,0,2026-05-24,0,11048,CONGE,1032,Support,2026-06-04
5,0,0,False,1,100,1,0,6,1,0.3538260113284748,12,2026-06-01,1,11049,TELETRAVAIL,1063,Sales,2026-06-01
10,1,0,False,4,105,0,2,6,1,0.2295002739811367,2,2026-06-26,1,11050,CONGE,1101,Engineering,2026-06-29
3,1,1,False,9,18,11,4,1,2,0.6596858036064644,6,2026-05-21,0,11051,TELETRAVAIL,1171,Sales,2026-05-29
4,2,1,False,14,10,7,5,2,2,0.6237669018603516,4,2026-05-19,0,11052,CONGE,1134,Operations,2026-06-01
8,1,0,True,7,12,2,3,2,1,0.35844028365316905,0,2026-05-29,0,11053,CONGE,1141,Sales,2026-06-04
5,1,1,True,11,17,2,2,2,2,0.561289721990097,6,2026-05-29,0,11054,AUTORISATION,1111,Support,2026-06-08
4,2,1,True,10,1,9,5,1,3,0.5234864911146206,5,2026-05-19,0,11055,CONGE,1111,Finance,2026-05-28
3,1,2,False,3,8,4,9,0,4,0.8643597385137018,5,2026-05-20,0,11056,TELETRAVAIL,1170,Engineering,2026-05-22
5,1,1,True,11,45,4,0,2,3,0.5549240730046503,9,2026-06-05,1,11057,TELETRAVAIL,1041,Support,2026-06-15
10,0,0,False,4,74,2,0,6,1,0.2761449247814736,5,2026-06-19,1,11058,AUTORISATION,1078,Operations,2026-06-22
4,2,1,False,9,8,6,7,3,2,0.7848930347351599,4,2026-05-24,0,11059,TELETRAVAIL,1046,Sales,2026-06-01
5,0,0,False,1,88,0,0,7,1,0.06717933276971078,21,2026-05-27,1,11060,AUTORISATION,1146,Sales,2026-05-27
8,6,1,True,11,1,6,4,3,3,0.8550611302703325,4,2026-05-26,0,11061,AUTORISATION,1193,Finance,2026-06-05
6,0,0,False,4,50,0,2,6,1,0.2441773495296501,24,2026-06-04,1,11062,AUTORISATION,1059,Operations,2026-06-07
10,1,0,False,5,28,3,2,8,0,0.17145880139512074,0,2026-06-28,1,11063,TELETRAVAIL,1047,Sales,2026-07-02
5,0,0,False,5,99,1,0,6,1,0.3427349059861702,13,2026-06-26,1,11064,AUTORISATION,1015,Support,2026-06-30
9,1,0,False,2,82,1,1,8,1,0.3338991692669168,7,2026-06-13,1,11065,TELETRAVAIL,1015,Operations,2026-06-14
7,6,1,False,14,20,6,3,3,4,0.7404676281613339,6,2026-05-28,0,11066,CONGE,1080,Support,2026-06-10
4,1,1,True,6,27,4,2,3,1,0.6831463585546995,9,2026-05-24,1,11067,CONGE,1120,Engineering,2026-05-29
8,1,0,False,5,68,0,0,4,0,0.07428166922652624,13,2026-06-21,1,11068,TELETRAVAIL,1147,Finance,2026-06-25
4,1,0,True,7,28,2,0,3,1,0.3259230795641706,6,2026-05-26,1,11069,CONGE,1043,Operations,2026-06-01
8,0,0,False,1,61,3,1,9,1,0.24504633177366875,23,2026-06-04,1,11070,TELETRAVAIL,1162,Support,2026-06-04
5,3,2,True,3,9,6,7,0,4,0.5035773579355051,5,2026-05-26,0,11071,CONGE,1146,Operations,2026-05-28
11,0,0,False,2,79,3,2,3,0,0.10028057166141449,10,2026-06-06,1,11072,TELETRAVAIL,1147,Operations,2026-06-07
6,0,0,False,4,119,1,0,3,0,0.23590209555224245,19,2026-06-06,1,11073,CONGE,1087,Engineering,2026-06-09
5,1,0,True,8,12,4,4,5,3,0.6171003312839389,8,2026-06-01,0,11074,CONGE,1132,Operations,2026-06-08
8,6,1,False,14,14,6,8,0,5,0.6972879095898746,4,2026-05-20,0,11075,AUTORISATION,1149,Engineering,2026-06-02
8,1,0,False,3,108,1,0,3,1,0.11677740318057293,28,2026-06-01,1,11076,TELETRAVAIL,1011,Support,2026-06-03
11,1,0,False,4,58,0,2,5,1,0.28865502393645276,22,2026-06-07,1,11077,TELETRAVAIL,1108,Support,2026-06-10
10,0,0,False,2,85,3,2,5,1,0.07241475110930283,22,2026-05-26,1,11078,TELETRAVAIL,1074,Finance,2026-05-27
5,0,0,False,1,83,1,0,7,0,0.0865355240542832,20,2026-06-12,1,11079,AUTORISATION,1123,Sales,2026-06-12
7,0,0,False,5,22,2,0,4,1,0.007059949804449062,4,2026-05-23,1,11080,CONGE,1188,Engineering,2026-05-27
7,0,0,False,3,79,0,2,3,1,0.08973735945850203,5,2026-05-24,1,11081,AUTORISATION,1100,Finance,2026-05-26
5,0,0,False,2,96,3,0,6,0,0.25184153091861716,19,2026-06-09,1,11082,CONGE,1067,Operations,2026-06-10
6,0,0,False,4,18,2,1,3,1,0.3279048316871716,28,2026-05-23,1,11083,AUTORISATION,1140,Support,2026-05-26
6,0,0,False,3,22,3,2,5,0,0.18202697242060406,20,2026-06-07,1,11084,TELETRAVAIL,1054,Finance,2026-06-09
9,1,0,False,4,20,3,1,3,1,0.18841874081790222,5,2026-07-01,1,11085,CONGE,1170,Support,2026-07-04
9,2,1,True,10,34,3,2,4,3,0.455927859384836,8,2026-05-24,1,11086,TELETRAVAIL,1075,Engineering,2026-06-02
5,0,0,False,4,79,1,2,4,0,0.03802135126028357,3,2026-06-08,1,11087,AUTORISATION,1131,Sales,2026-06-11
7,1,1,True,10,33,3,0,4,3,0.3232110216010427,9,2026-05-23,1,11088,TELETRAVAIL,1115,Engineering,2026-06-01
4,2,2,True,14,29,6,7,1,2,0.5910888241537677,2,2026-05-19,0,11089,TELETRAVAIL,1030,Operations,2026-06-01
6,3,1,True,11,5,11,7,1,3,0.6014228201493503,4,2026-05-21,0,11090,AUTORISATION,1048,Finance,2026-05-31
7,3,2,True,12,18,4,2,2,5,0.7447507117187002,6,2026-05-19,0,11091,AUTORISATION,1108,Finance,2026-05-30
5,4,2,True,7,8,8,7,3,4,0.7696225266506915,0,2026-05-22,0,11092,AUTORISATION,1004,Support,2026-05-28
6,3,2,True,9,23,11,9,0,3,0.6470756037157608,3,2026-05-27,0,11093,CONGE,1078,Support,2026-06-04
7,0,0,False,4,108,1,0,7,1,0.2379219583749046,21,2026-05-26,1,11094,CONGE,1019,Engineering,2026-05-29
7,5,1,False,8,18,10,2,3,4,0.7247083126408108,0,2026-05-25,0,11095,CONGE,1049,Operations,2026-06-01
5,0,0,False,1,45,2,2,5,1,0.361258274188143,24,2026-06-02,1,11096,CONGE,1117,Finance,2026-06-02
6,1,1,True,12,41,3,0,5,1,0.3017798154587135,5,2026-05-25,1,11097,TELETRAVAIL,1198,Sales,2026-06-05
10,0,0,False,4,66,0,2,4,0,0.17854039809361213,3,2026-06-19,1,11098,TELETRAVAIL,1048,Support,2026-06-22
8,0,0,False,5,81,0,1,3,0,0.24815053973872703,11,2026-05-26,1,11099,AUTORISATION,1035,Engineering,2026-05-30
6,5,2,True,14,24,9,9,0,4,0.8782053561781187,4,2026-05-19,0,11100,CONGE,1021,Finance,2026-06-01
5,0,0,False,1,54,3,1,7,1,0.38358486786065443,18,2026-06-19,1,11101,TELETRAVAIL,1166,Support,2026-06-19
10,1,0,False,2,47,1,1,7,0,0.05600147559223734,11,2026-06-05,1,11102,TELETRAVAIL,1192,Support,2026-06-06
10,0,0,False,2,54,1,0,8,0,0.08107801243332968,21,2026-05-28,1,11103,TELETRAVAIL,1007,Finance,2026-05-29
7,0,0,False,2,40,3,0,4,1,0.29004572652782895,9,2026-06-06,1,11104,CONGE,1101,Engineering,2026-06-07
5,0,0,False,5,110,0,2,7,1,0.10617562508996957,23,2026-06-05,1,11105,TELETRAVAIL,1145,Finance,2026-06-09
6,0,0,False,2,24,3,1,4,0,0.37027657499256417,3,2026-06-25,1,11106,CONGE,1032,Operations,2026-06-26
8,6,1,False,12,32,4,7,3,4,0.9034663832878622,6,2026-05-24,0,11107,AUTORISATION,1124,Finance,2026-06-04
7,1,0,True,8,39,3,3,2,1,0.48851294011741975,7,2026-06-07,1,11108,TELETRAVAIL,1065,Support,2026-06-14
3,2,1,True,6,25,10,5,3,5,0.5778569342688179,4,2026-05-23,0,11109,CONGE,1178,Sales,2026-05-28
5,4,2,True,14,29,7,2,1,4,0.9159342858565116,0,2026-05-26,0,11110,TELETRAVAIL,1054,Operations,2026-06-08
7,0,0,False,4,71,2,2,6,0,0.320064127759581,15,2026-05-26,1,11111,CONGE,1137,Finance,2026-05-29
7,1,1,True,11,26,4,4,3,2,0.6829020193839157,1,2026-05-23,0,11112,CONGE,1131,Support,2026-06-02
7,6,2,True,4,24,9,8,0,2,0.7852921674129258,1,2026-05-27,0,11113,CONGE,1173,Sales,2026-05-30
9,1,0,False,5,32,1,0,6,1,0.30841319866135,12,2026-07-01,1,11114,AUTORISATION,1184,Operations,2026-07-05
3,1,1,False,8,31,6,4,1,3,0.6339624756241481,5,2026-05-26,0,11115,CONGE,1088,Operations,2026-06-02
5,0,0,False,4,114,0,1,5,0,0.12494792187983524,0,2026-06-09,1,11116,CONGE,1104,Sales,2026-06-12
5,0,0,False,2,34,0,0,5,0,0.3800575542372991,20,2026-05-27,1,11117,CONGE,1056,Sales,2026-05-28
7,3,1,False,6,20,6,3,1,4,0.8066034782903785,4,2026-05-23,0,11118,TELETRAVAIL,1191,Engineering,2026-05-28
7,0,0,False,4,50,3,0,7,1,0.36833331829003607,22,2026-06-25,1,11119,CONGE,1017,Engineering,2026-06-28
10,1,0,False,3,98,3,0,3,0,0.1405391557554883,10,2026-05-22,1,11120,CONGE,1068,Sales,2026-05-24
5,3,2,True,11,1,8,4,1,4,0.5484873876675123,3,2026-05-22,0,11121,AUTORISATION,1190,Operations,2026-06-01
8,7,1,True,4,34,6,8,3,5,0.5989754098138875,1,2026-05-27,0,11122,AUTORISATION,1137,Support,2026-05-30
3,1,2,False,10,11,8,8,0,3,0.5200762872627797,0,2026-05-21,0,11123,AUTORISATION,1017,Finance,2026-05-30
9,0,0,False,3,40,0,2,7,0,0.12192576430906188,5,2026-06-01,1,11124,TELETRAVAIL,1157,Engineering,2026-06-03
5,2,2,False,3,29,10,7,3,5,0.6895618739548374,3,2026-05-23,0,11125,TELETRAVAIL,1127,Finance,2026-05-25
4,1,1,True,7,9,3,3,2,2,0.3011073903055651,4,2026-05-29,1,11126,CONGE,1113,Engineering,2026-06-04
8,1,1,True,7,9,2,3,4,3,0.5870806283557577,6,2026-05-20,1,11127,TELETRAVAIL,1165,Finance,2026-05-26
5,4,2,True,8,3,4,4,1,4,0.8431785742647775,2,2026-05-27,0,11128,TELETRAVAIL,1142,Sales,2026-06-03
7,3,2,True,9,13,9,5,3,3,0.5015106112491556,1,2026-05-25,0,11129,CONGE,1152,Sales,2026-06-02
8,1,0,False,1,103,1,2,3,1,0.31608377481243854,27,2026-07-02,1,11130,CONGE,1196,Finance,2026-07-02
11,0,0,False,1,49,0,2,4,0,0.15035501676169286,23,2026-06-20,1,11131,AUTORISATION,1114,Operations,2026-06-20
3,1,1,True,12,15,4,5,0,3,0.8557026904152627,4,2026-05-19,0,11132,CONGE,1143,Finance,2026-05-30
8,6,1,True,6,5,5,7,0,3,0.5208437980253154,5,2026-05-21,0,11133,AUTORISATION,1127,Finance,2026-05-26
7,4,2,True,6,7,6,9,0,5,0.7245587684745689,3,2026-05-26,0,11134,CONGE,1036,Sales,2026-05-31
6,5,1,True,8,24,7,7,3,3,0.7623939252280412,6,2026-05-27,0,11135,AUTORISATION,1163,Sales,2026-06-03
6,1,0,True,12,29,5,0,4,2,0.5812836797173702,1,2026-05-31,0,11136,CONGE,1026,Engineering,2026-06-11
5,0,0,False,3,72,3,0,7,0,0.13855521561230214,25,2026-06-17,1,11137,CONGE,1101,Sales,2026-06-19
11,1,0,False,4,71,3,0,8,1,0.08722481134812861,15,2026-06-24,1,11138,CONGE,1142,Sales,2026-06-27
8,0,0,False,5,95,1,0,8,1,0.003045881689026775,16,2026-05-29,1,11139,TELETRAVAIL,1037,Finance,2026-06-02
9,2,0,True,11,30,5,2,6,3,0.6808948860492985,0,2026-06-06,1,11140,CONGE,1078,Operations,2026-06-16
9,1,0,True,12,30,3,1,4,1,0.5970084373709954,5,2026-05-30,1,11141,CONGE,1094,Support,2026-06-10
9,0,0,False,1,86,3,2,6,1,0.21628902438396694,25,2026-06-18,1,11142,CONGE,1155,Finance,2026-06-18
10,0,0,False,4,55,1,0,6,0,0.09406899433956717,29,2026-06-28,1,11143,AUTORISATION,1003,Support,2026-07-01
5,0,0,False,4,108,3,2,6,0,0.20869675781072947,7,2026-06-03,1,11144,TELETRAVAIL,1002,Support,2026-06-06
8,1,0,True,8,47,2,1,2,2,0.5405971853859892,7,2026-06-04,0,11145,CONGE,1186,Engineering,2026-06-11
8,7,2,True,11,23,8,5,0,2,0.6784267310261137,4,2026-05-24,0,11146,AUTORISATION,1140,Operations,2026-06-03
8,4,2,True,3,8,5,3,0,5,0.802333362673493,6,2026-05-25,0,11147,TELETRAVAIL,1095,Sales,2026-05-27
8,1,1,True,9,23,3,3,6,3,0.33342566254274025,4,2026-05-20,1,11148,AUTORISATION,1003,Sales,2026-05-28
10,1,0,False,1,61,2,0,9,1,0.19427700288950553,13,2026-05-29,1,11149,CONGE,1121,Finance,2026-05-29
11,1,0,False,1,101,2,1,4,0,0.1190882415285159,14,2026-06-03,1,11150,TELETRAVAIL,1199,Sales,2026-06-03
4,3,2,True,8,20,7,2,3,3,0.7451511070192873,4,2026-05-28,0,11151,AUTORISATION,1007,Finance,2026-06-04
10,0,0,False,5,46,2,1,7,1,0.31603151963313547,8,2026-05-23,1,11152,CONGE,1021,Sales,2026-05-27
8,6,1,True,12,22,11,9,2,4,0.5072878230041287,3,2026-05-23,0,11153,AUTORISATION,1149,Sales,2026-06-03
3,1,1,True,11,9,10,3,1,4,0.8453058218828957,4,2026-05-28,0,11154,AUTORISATION,1054,Sales,2026-06-07
8,0,0,False,3,94,0,2,9,0,0.020698875213232572,29,2026-06-09,1,11155,TELETRAVAIL,1159,Operations,2026-06-11
9,1,0,False,1,31,1,0,4,1,0.25454794338346404,29,2026-06-17,1,11156,CONGE,1139,Support,2026-06-17
6,4,2,False,6,13,5,7,3,4,0.8470453417789288,1,2026-05-27,0,11157,TELETRAVAIL,1141,Engineering,2026-06-01
10,1,0,False,4,70,3,1,7,1,0.006915450874324991,2,2026-06-26,1,11158,TELETRAVAIL,1156,Engineering,2026-06-29
6,3,1,False,7,17,5,7,0,3,0.7675413532797903,4,2026-05-20,0,11159,TELETRAVAIL,1190,Sales,2026-05-26
8,4,2,False,8,12,7,7,3,5,0.5492557073942573,4,2026-05-19,0,11160,AUTORISATION,1101,Engineering,2026-05-26
9,1,0,False,2,91,0,0,9,0,0.2759641289868936,6,2026-06-05,1,11161,AUTORISATION,1014,Support,2026-06-06
6,5,1,True,14,28,9,3,3,5,0.7642149535197942,0,2026-05-21,0,11162,TELETRAVAIL,1030,Support,2026-06-03
8,1,0,True,13,11,2,0,5,2,0.4576208763946118,9,2026-06-06,1,11163,TELETRAVAIL,1014,Operations,2026-06-18
7,4,2,False,9,26,5,7,2,3,0.5784870885144185,3,2026-05-22,0,11164,AUTORISATION,1166,Operations,2026-05-30
4,2,2,True,9,14,7,7,3,4,0.8481605590055401,4,2026-05-24,0,11165,TELETRAVAIL,1084,Engineering,2026-06-01
6,0,0,False,4,107,1,1,6,1,0.1724551425476961,14,2026-05-31,1,11166,CONGE,1136,Engineering,2026-06-03
6,4,2,True,9,7,10,5,2,5,0.8610060445897757,2,2026-05-20,0,11167,CONGE,1091,Operations,2026-05-28
6,0,0,False,1,43,3,0,8,0,0.3497973216073769,22,2026-05-25,1,11168,TELETRAVAIL,1158,Operations,2026-05-25
8,0,0,False,5,113,3,2,9,1,0.08177223322855501,24,2026-06-06,1,11169,CONGE,1037,Operations,2026-06-10
8,1,0,False,2,40,1,0,7,0,0.3110534952961195,28,2026-05-23,1,11170,AUTORISATION,1097,Finance,2026-05-24
5,3,2,False,8,25,5,7,0,3,0.7732677653147555,5,2026-05-24,0,11171,TELETRAVAIL,1032,Operations,2026-05-31
4,2,1,True,10,24,11,2,3,5,0.6392250124028931,3,2026-05-25,0,11172,AUTORISATION,1139,Support,2026-06-03
8,6,2,True,10,32,7,6,3,3,0.6041337147247962,1,2026-05-28,0,11173,TELETRAVAIL,1144,Sales,2026-06-06
5,3,2,True,7,31,9,3,3,4,0.715113219379521,3,2026-05-20,0,11174,TELETRAVAIL,1026,Sales,2026-05-26
7,3,1,False,5,19,6,9,0,2,0.5461671075187287,1,2026-05-26,0,11175,AUTORISATION,1039,Finance,2026-05-30
10,0,0,False,3,114,0,1,3,0,0.30005087023610555,18,2026-06-22,1,11176,CONGE,1099,Support,2026-06-24
8,1,0,False,5,108,3,2,7,1,0.33115172853735286,15,2026-06-12,1,11177,AUTORISATION,1174,Finance,2026-06-16
5,4,2,True,9,25,5,2,3,4,0.7114100298436684,0,2026-05-27,0,11178,CONGE,1120,Sales,2026-06-04
8,4,2,True,7,12,9,7,0,2,0.941305182108505,3,2026-05-26,0,11179,AUTORISATION,1110,Support,2026-06-01
6,3,2,True,8,29,5,4,2,4,0.7284311369999148,2,2026-05-27,0,11180,TELETRAVAIL,1153,Engineering,2026-06-03
4,1,0,True,11,7,6,0,4,3,0.6994091044797247,0,2026-05-20,1,11181,AUTORISATION,1015,Finance,2026-05-30
3,2,2,True,6,25,11,9,2,3,0.7085595044574949,2,2026-05-23,0,11182,TELETRAVAIL,1173,Sales,2026-05-28
6,4,2,False,10,1,8,8,3,5,0.732422177771555,0,2026-05-25,0,11183,TELETRAVAIL,1063,Operations,2026-06-03
7,0,0,False,1,49,0,0,9,1,0.0715493400163381,25,2026-05-28,1,11184,TELETRAVAIL,1102,Support,2026-05-28
7,4,2,False,10,7,11,7,1,2,0.8704869378037059,0,2026-05-25,0,11185,TELETRAVAIL,1022,Sales,2026-06-03
8,0,0,False,5,33,3,0,3,0,0.16914038538788706,9,2026-06-15,1,11186,AUTORISATION,1117,Finance,2026-06-19
6,0,0,False,5,28,1,1,8,0,0.18599303056018546,14,2026-06-23,1,11187,AUTORISATION,1124,Support,2026-06-27
6,0,0,False,5,70,3,2,8,0,0.012089884473906666,4,2026-06-30,1,11188,AUTORISATION,1035,Engineering,2026-07-04
8,7,2,True,14,13,8,8,0,2,0.9230607585334515,2,2026-05-24,0,11189,TELETRAVAIL,1173,Engineering,2026-06-06
5,0,0,False,3,33,0,1,6,1,0.11638687253218381,17,2026-05-25,1,11190,TELETRAVAIL,1058,Support,2026-05-27
4,3,1,True,10,2,9,7,0,4,0.8349276922618488,0,2026-05-22,0,11191,CONGE,1145,Engineering,2026-05-31
6,0,0,False,5,118,0,0,4,1,0.11283956242221005,12,2026-07-02,1,11192,CONGE,1129,Finance,2026-07-06
8,1,1,True,5,47,4,0,2,1,0.5737720165579576,6,2026-06-06,1,11193,CONGE,1016,Engineering,2026-06-10
5,0,0,False,5,30,3,2,4,1,0.2541202977690796,3,2026-06-20,1,11194,CONGE,1154,Operations,2026-06-24
9,1,0,False,4,57,0,2,8,0,0.18105955852522057,15,2026-06-19,1,11195,CONGE,1084,Engineering,2026-06-22
6,4,1,False,6,4,9,8,2,2,0.6759601466916655,3,2026-05-27,0,11196,TELETRAVAIL,1152,Operations,2026-06-01
7,0,0,False,3,90,1,0,3,0,0.2780042105547499,1,2026-06-07,1,11197,AUTORISATION,1194,Support,2026-06-09
8,1,0,False,3,44,2,2,4,1,0.09305301942404026,23,2026-06-25,1,11198,TELETRAVAIL,1039,Sales,2026-06-27
8,4,2,False,11,31,6,9,3,2,0.7344526132528794,5,2026-05-21,0,11199,AUTORISATION,1028,Sales,2026-05-31
10,0,0,False,2,93,3,0,6,0,0.38484765987663416,20,2026-05-22,1,11200,TELETRAVAIL,1059,Sales,2026-05-23
10,1,0,False,5,34,2,0,7,0,0.19080635629290177,29,2026-05-26,1,11201,CONGE,1043,Engineering,2026-05-30
6,3,2,False,6,25,7,6,1,4,0.7934999209779174,6,2026-05-26,0,11202,AUTORISATION,1023,Operations,2026-05-31
9,1,0,False,5,28,0,0,6,1,0.2868821798950327,19,2026-06-24,1,11203,TELETRAVAIL,1073,Finance,2026-06-28
7,0,0,False,3,81,3,0,9,1,0.10314205597528106,10,2026-06-07,1,11204,TELETRAVAIL,1157,Finance,2026-06-09
8,1,0,True,13,48,5,3,6,2,0.6675151904267198,1,2026-06-05,1,11205,TELETRAVAIL,1053,Operations,2026-06-17
8,0,0,False,5,47,3,1,9,1,0.18496245792973545,24,2026-06-08,1,11206,CONGE,1042,Engineering,2026-06-12
5,4,2,False,12,31,11,2,3,4,0.7213460335928916,3,2026-05-22,0,11207,TELETRAVAIL,1197,Sales,2026-06-02
6,0,0,False,5,49,2,2,6,1,0.20529609960653172,3,2026-06-28,1,11208,TELETRAVAIL,1188,Operations,2026-07-02
9,0,0,False,2,108,3,2,9,0,0.24322440097372883,12,2026-06-14,1,11209,CONGE,1141,Support,2026-06-15
8,1,0,False,3,25,1,2,4,0,0.05581746648246391,4,2026-06-29,1,11210,TELETRAVAIL,1142,Operations,2026-07-01
6,0,0,False,5,49,1,1,9,1,0.286028066722726,18,2026-06-09,1,11211,TELETRAVAIL,1112,Support,2026-06-13
4,2,2,False,7,1,8,3,3,2,0.5184480964109138,5,2026-05-27,0,11212,AUTORISATION,1175,Sales,2026-06-02
8,5,1,False,12,28,6,2,3,4,0.883817568958731,3,2026-05-20,0,11213,AUTORISATION,1134,Finance,2026-05-31
4,2,2,True,9,8,5,8,2,4,0.9205756296600389,3,2026-05-24,0,11214,AUTORISATION,1193,Operations,2026-06-01
10,1,0,False,3,20,3,2,5,0,0.3746958599540746,6,2026-06-21,1,11215,TELETRAVAIL,1085,Sales,2026-06-23
8,6,2,False,7,19,7,5,0,4,0.8814827762966363,3,2026-05-20,0,11216,AUTORISATION,1059,Sales,2026-05-26
3,1,2,False,12,32,9,5,0,3,0.6140532254048995,4,2026-05-28,0,11217,CONGE,1012,Sales,2026-06-08
5,3,1,False,4,8,4,4,2,5,0.5367153616777475,0,2026-05-23,0,11218,TELETRAVAIL,1052,Support,2026-05-26
8,0,0,False,2,23,1,0,9,1,0.1671316066093727,12,2026-06-06,1,11219,TELETRAVAIL,1077,Finance,2026-06-07
11,0,0,False,3,51,2,2,5,0,0.03314974530252819,25,2026-06-27,1,11220,TELETRAVAIL,1004,Sales,2026-06-29
4,3,2,True,10,25,4,4,3,5,0.8292954483833028,3,2026-05-28,0,11221,TELETRAVAIL,1102,Operations,2026-06-06
8,1,1,True,11,57,3,2,2,3,0.3207492666594967,8,2026-05-30,1,11222,AUTORISATION,1134,Support,2026-06-09
6,0,0,False,5,73,0,2,7,1,0.3470118985425171,18,2026-06-21,1,11223,CONGE,1034,Engineering,2026-06-25
10,1,0,False,1,54,0,1,8,1,0.04271992916938632,22,2026-06-09,1,11224,TELETRAVAIL,1057,Finance,2026-06-09
7,0,0,False,5,55,0,1,9,1,0.36030652901499916,2,2026-05-28,1,11225,TELETRAVAIL,1064,Finance,2026-06-01
6,0,0,False,3,50,0,1,3,0,0.03386802870621968,29,2026-07-01,1,11226,AUTORISATION,1188,Sales,2026-07-03
8,0,0,False,5,53,3,0,9,1,0.3625187198181047,25,2026-05-31,1,11227,TELETRAVAIL,1095,Engineering,2026-06-04
6,0,0,False,2,53,2,0,3,1,0.2731540481019444,4,2026-05-26,1,11228,TELETRAVAIL,1024,Finance,2026-05-27
5,0,0,False,4,84,0,1,4,0,0.30036428167860907,6,2026-06-12,1,11229,AUTORISATION,1040,Engineering,2026-06-15
